-0.4711,1.806,-10.5217
0.0,1.8452,-11.1106
-0.157,1.806,-10.2861
-0.1178,1.6882,-10.0506
-0.0785,1.8452,-10.1683
-0.4319,2.0415,-11.1106
-0.3141,1.8452,-10.718
0.0,1.806,-9.7757
0.3926,1.5704,-10.0113
-0.4319,1.7667,-11.1106
-0.7067,2.2771,-11.4639
-0.3141,1.806,-10.6395
-0.3926,1.8452,-10.6002
-0.4711,1.9237,-10.8358
-0.6282,1.8452,-10.9143
-0.2748,1.4919,-10.7965
0.0,1.8845,-10.9143
-0.9422,2.4734,-11.778
-0.3926,2.2771,-11.621
-0.0393,1.806,-10.3254
0.0,2.0023,-10.3646
-0.3141,1.8452,-10.5609
0.0,1.963,-10.8358
-0.4711,1.3348,-10.7572
-0.4319,1.963,-10.2469
-0.5104,1.8845,-10.2076
-0.5889,1.806,-10.3646
-0.5104,1.963,-10.2469
-0.3141,1.8845,-10.1291
-0.3533,2.7875,-12.5239
-2.0808,2.9052,-13.7017
0.4711,0.7852,-9.4617
-0.0785,1.1385,-9.5009
-0.3533,1.963,-10.2861
-0.5889,2.0415,-10.2469
-0.9815,1.7274,-10.4824
-0.3141,2.1986,-10.8358
-0.6674,1.8845,-10.9143
-0.0393,1.8845,-10.2469
-0.3533,1.806,-10.6395
-0.3533,1.7667,-10.4039
-0.3141,1.8452,-10.5217
-0.2356,1.6489,-10.6002
-0.2748,1.4134,-10.0506
-0.2356,1.6097,-10.6395
-0.2748,1.806,-10.6787
-0.0785,1.5704,-10.6002
-0.0393,1.806,-10.5609
-0.0393,1.3348,-10.3646
0.157,1.4526,-10.2076
0.0785,1.5704,-10.5609
0.0,1.2956,-9.6972
0.3533,1.7274,-10.0898
-0.1963,1.7274,-10.8358
-0.0393,1.5704,-10.2861
-0.0393,1.806,-10.0506
0.0,1.6882,-10.6002
0.3533,1.2171,-10.0506
-0.1178,1.3348,-10.2469
0.1178,1.7667,-10.4432
0.2748,1.6489,-10.2076
0.2356,1.5311,-10.1291
0.2748,2.0808,-10.3254
-0.3926,2.3556,-11.2676
-0.2748,2.0808,-11.1891
-0.2356,1.3741,-10.4039
0.0,1.7667,-10.9143
-0.2748,1.1778,-10.4824
-0.0393,1.7667,-11.1498
0.0,1.806,-10.5217
0.0393,1.4134,-10.7572
0.1178,1.4526,-10.3254
0.2356,1.4526,-9.3046
-0.1963,1.7667,-9.1083
0.5104,1.7274,-9.1868
0.3926,1.1385,-9.4224
0.1963,1.6097,-10.7965
0.1178,1.4919,-10.6002
0.1178,1.7274,-10.4039
0.157,1.5704,-10.0898
-0.0393,1.6097,-10.2469
0.0,1.9237,-9.972
0.0,1.8845,-11.1891
-0.0393,1.806,-10.4039
0.5104,2.0415,-10.0898
0.3141,1.963,-10.3646
0.2356,2.3949,-9.972
0.3926,1.806,-10.3254
0.0393,1.5311,-9.972
0.0,1.5311,-10.6002
0.0,1.4526,-10.4824
0.1178,2.1986,-10.6002
0.5889,1.5704,-10.3254
0.4319,2.12,-10.5217
0.5104,2.12,-10.6787
0.3533,2.0415,-10.2469
0.3533,2.0808,-10.6787
0.4711,1.9237,-9.9328
0.0393,2.12,-10.3646
0.0,1.9237,-10.875
0.1963,2.0808,-10.2469
0.0393,1.8845,-11.0321
0.0785,2.0023,-10.5217
0.0393,1.963,-9.972
0.2356,1.8452,-10.0506
0.3141,2.12,-10.6002
0.2356,2.0808,-10.0898
0.2748,1.963,-10.9535
0.1178,1.963,-9.815
0.2748,1.6097,-10.3254
0.0785,1.8452,-10.0898
0.0785,1.806,-10.5217
0.157,2.1986,-10.0898
0.0393,2.2378,-10.7965
0.3533,2.1986,-10.4039
0.0785,2.3949,-10.6002
0.2356,2.1986,-10.2861
0.3141,2.0808,-10.2861
0.1178,2.0808,-10.4824
0.3926,2.12,-10.6787
0.0393,2.1986,-10.3646
0.0393,2.0808,-11.0321
0.0785,2.12,-10.2076
0.2748,2.0808,-9.972
0.4711,2.0808,-9.972
0.7067,2.4734,-9.6972
0.5104,1.9237,-9.6187
0.0393,1.6882,-10.3254
0.3533,2.0808,-10.1291
0.2356,2.1593,-11.1891
0.157,2.3949,-10.7965
-0.1963,1.4919,-10.4824
0.5104,2.0023,-10.0898
0.0785,1.9237,-10.2076
0.4711,1.963,-9.7757
0.0785,2.0808,-9.8543
0.1178,1.8845,-10.4824
0.0393,2.2771,-10.5609
0.2748,2.3949,-10.6002
0.0,2.1593,-10.6395
0.0393,2.2771,-10.718
0.1963,2.0415,-10.0506
0.0393,2.1593,-10.4039
0.4711,2.3556,-10.1683
0.0785,2.0808,-10.6787
0.2748,2.4734,-10.1683
0.157,2.12,-10.9928
0.1963,2.1986,-10.2469
0.157,2.2771,-10.5217
0.0393,1.8845,-9.972
0.4319,2.2771,-10.0898
0.3141,2.0415,-9.7757
0.4319,2.2771,-10.3254
0.3533,1.963,-10.1291
0.3141,1.8452,-9.8935
0.2748,2.1986,-10.0898
0.2748,2.0808,-10.2076
0.0393,2.3163,-10.6002
0.4319,2.0415,-9.8543
0.5889,1.8452,-10.875
0.3141,2.12,-9.5794
0.157,2.0808,-10.4824
0.2748,2.3163,-10.1291
0.1178,2.2771,-10.3254
0.2356,2.1986,-10.4432
0.2748,2.4341,-10.718
0.2356,2.1986,-10.4824
0.3926,2.0415,-9.972
0.1963,2.1593,-10.5609
0.4711,1.8845,-9.8935
0.3926,1.963,-10.4039
0.2748,2.2378,-10.1683
0.2748,2.2771,-10.5609
0.2748,2.3949,-10.3254
0.4319,2.2771,-10.0898
0.2356,2.5519,-10.6395
0.2356,2.5912,-10.6395
0.3141,2.3163,-10.6002
0.157,2.1986,-10.5609
0.5496,2.4341,-10.4432
0.0785,2.2378,-10.8358
0.0785,2.3556,-10.4824
0.1963,2.2378,-10.8358
0.3533,2.4734,-10.5609
0.2356,2.3949,-10.6395
0.2748,2.1986,-10.2469
0.0,2.0808,-10.0898
0.1963,2.2771,-10.2469
0.157,2.1593,-10.718
0.3926,2.1986,-9.8935
0.3533,2.1593,-10.5217
0.3533,2.1986,-10.2469
0.3141,2.0415,-10.5217
0.3141,2.12,-10.5609
0.1963,2.2378,-10.2861
0.3533,2.4341,-10.1291
0.4711,2.3949,-10.4824
0.2748,2.2771,-9.8543
0.2356,2.1593,-10.718
0.3533,2.2378,-10.1291
0.4711,2.12,-10.3646
0.157,2.1986,-11.0713
0.3141,2.2771,-10.6002
0.2748,2.12,-9.8543
0.3926,2.0023,-10.718
0.4319,2.12,-9.815
0.2748,1.963,-10.4432
0.4319,1.963,-10.0506
0.4319,2.12,-9.972
0.5496,1.9237,-10.0506
0.5889,2.3556,-10.4432
0.3533,2.0415,-10.0898
0.4319,2.2378,-10.4432
0.2748,2.12,-10.0898
0.4711,1.8845,-10.0113
0.2356,2.0808,-10.5609
0.3926,2.12,-10.7965
0.2748,2.1593,-10.1683
0.5496,1.9237,-10.4432
0.6282,2.2771,-10.0506
0.5889,1.7274,-9.3439
0.3926,2.0808,-9.8543
0.2356,1.963,-10.0898
0.2356,2.3949,-11.0321
0.3141,2.2378,-10.1291
0.3926,2.0023,-9.7365
0.2748,2.1986,-10.6787
0.4319,2.3163,-10.2469
0.0785,2.1593,-10.4824
0.2748,2.1593,-10.3646
0.2748,2.1986,-10.6787
0.3533,1.8452,-10.875
0.3533,1.8845,-9.8935
0.4319,2.1986,-9.815
0.0393,1.963,-10.7965
0.2356,1.8845,-9.2654
0.1178,2.1593,-10.6787
-0.2356,2.2378,-10.4824
-0.1178,2.0808,-9.7757
-0.1178,2.0808,-10.5609
-0.6674,1.2171,-8.9905
0.0785,2.2378,-9.8543
-0.7459,1.3348,-10.5217
-0.0393,1.8845,-10.1291
-0.0393,1.806,-11.778
-0.4319,1.8845,-10.7572
-0.0785,1.806,-11.2284
-0.8245,2.1593,-10.4824
-0.5104,1.06,-9.972
-0.1963,1.1778,-9.2261
-0.3141,0.903,-9.6187
0.0785,1.1385,-9.5009
-0.1963,1.7274,-11.4247
-0.3926,1.8452,-11.4247
-0.6282,1.4526,-10.0898
-0.157,1.5311,-10.6002
-0.3533,1.5311,-10.9143
-0.5496,1.5311,-10.2861
-0.0393,1.4526,-10.8358
-0.1178,0.7067,-9.658
-0.1178,0.9422,-9.2261
-0.0785,1.5704,-11.1891
-0.4711,1.6097,-10.6395
0.0785,1.5311,-9.3831
0.157,1.4919,-10.4039
-0.1963,1.5704,-10.9143
-0.157,1.4526,-10.2469
0.0,1.4134,-10.2469
0.0,1.4134,-10.4824
0.0,1.4526,-9.8543
-0.3926,1.3741,-11.1498
-0.3533,1.806,-11.4247
-0.1178,1.6489,-10.4039
-0.157,1.8845,-10.5217
-0.3533,1.6097,-10.8358
0.0,1.7667,-10.4039
-0.4319,1.5311,-10.9928
-0.5496,1.3348,-10.5217
0.2356,1.6097,-9.5794
0.157,1.4919,-9.6972
-0.2748,1.3348,-10.0506
-0.2748,1.5704,-10.8358
-0.3926,1.4134,-10.4432
-0.0393,1.5704,-10.0506
0.0,1.806,-10.4039
-0.7067,1.4919,-11.3069
0.0,1.8452,-10.5217
0.0,1.2956,-10.0898
0.157,1.6882,-10.0506
0.0,1.3741,-10.0506
-0.0393,1.2563,-10.3254
-0.3141,1.2956,-10.0898
-0.0393,1.4919,-10.5217
-0.1178,1.6097,-10.5609
-0.4319,1.6882,-10.9535
0.0,1.8452,-10.2469
-0.1963,1.5704,-10.5609
-0.4319,1.6489,-10.7572
